Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;56;56;56;ReferenceCM;0.071696;2229;455;1
Square;57;57;57;ARM-CMSIS-DSP;0.356677;4485;4319;1
Square;57;57;57;TillJIT-04.06.;0.572752;2793;4319;1
Square;57;57;57;ReferenceCM;0.069017;2313;431;1
Square;58;58;58;ARM-CMSIS-DSP;0.361400;4427;4100;1
Square;58;58;58;TillJIT-04.06.;0.579051;2763;4100;1
Square;58;58;58;ReferenceCM;0.067851;2358;410;1
Square;59;59;59;ARM-CMSIS-DSP;0.366110;4370;3895;1
Square;59;59;59;TillJIT-04.06.;0.589500;2714;3895;1
Square;59;59;59;ReferenceCM;0.067363;2372;389;1
Square;60;60;60;ARM-CMSIS-DSP;0.379885;4211;3703;1
Square;60;60;60;TillJIT-04.06.;0.611271;2617;3703;1
Square;60;60;60;ReferenceCM;0.072195;2214;370;1
Square;61;61;61;ARM-CMSIS-DSP;0.359094;4455;3524;1
Square;61;61;61;TillJIT-04.06.;0.585993;2730;3524;1
Square;61;61;61;ReferenceCM;0.069688;2293;352;1
Square;62;62;62;ARM-CMSIS-DSP;0.363559;4400;3356;1
Square;62;62;62;TillJIT-04.06.;0.594226;2692;3356;1
Square;62;62;62;ReferenceCM;0.068562;2329;335;1
Square;63;63;63;ARM-CMSIS-DSP;0.367939;4348;3199;1
Square;63;63;63;TillJIT-04.06.;0.608752;2628;3199;1
Square;63;63;63;ReferenceCM;0.068030;2345;319;1
Square;64;64;64;ARM-CMSIS-DSP;0.380858;4200;3051;1
Square;64;64;64;TillJIT-04.06.;0.614051;2605;3051;1
Square;64;64;64;ReferenceCM;0.072652;2201;305;1
Square;65;65;65;ARM-CMSIS-DSP;0.361166;4430;2913;1
Square;65;65;65;TillJIT-04.06.;0.571212;2801;2913;1
Square;65;65;65;ReferenceCM;0.070225;2276;291;1
Square;66;66;66;ARM-CMSIS-DSP;0.365462;4377;2782;1
Square;66;66;66;TillJIT-04.06.;0.592674;2699;2782;1
Square;66;66;66;ReferenceCM;0.069198;2310;278;1
Square;67;67;67;ARM-CMSIS-DSP;0.369646;4327;2659;1
Square;67;67;67;TillJIT-04.06.;0.597035;2679;2659;1
Square;67;67;67;ReferenceCM;0.068709;2320;265;1
Square;68;68;68;ARM-CMSIS-DSP;0.381639;4192;2544;1
Square;68;68;68;TillJIT-04.06.;0.607146;2635;2544;1
Square;68;68;68;ReferenceCM;0.073070;2186;254;1
Square;69;69;69;ARM-CMSIS-DSP;0.363105;4406;2435;1
Square;69;69;69;TillJIT-04.06.;0.594957;2689;2435;1
Square;69;69;69;ReferenceCM;0.070738;2257;243;1
Square;70;70;70;ARM-CMSIS-DSP;0.367168;4357;2332;1
Square;70;70;70;TillJIT-04.06.;0.599383;2669;2332;1
Square;70;70;70;ReferenceCM;0.069768;2291;233;1
Square;71;71;71;ARM-CMSIS-DSP;0.371198;4310;2235;1
Square;71;71;71;TillJIT-04.06.;0.608544;2629;2235;1
Square;71;71;71;ReferenceCM;0.069253;2305;223;1
Square;72;72;72;ARM-CMSIS-DSP;0.382530;4182;2143;1
Square;72;72;72;TillJIT-04.06.;0.621500;2574;2143;1
Square;72;72;72;Intrinsics;0.463559;3451;2143;1
Square;72;72;72;ReferenceCM;0.073448;2175;214;1
Square;73;73;73;ARM-CMSIS-DSP;0.364798;4385;2056;1
Square;73;73;73;TillJIT-04.06.;0.585091;2734;2056;1
Square;73;73;73;ReferenceCM;0.071204;2240;205;1
Square;74;74;74;ARM-CMSIS-DSP;0.368623;4340;1974;1
Square;74;74;74;TillJIT-04.06.;0.593847;2694;1974;1
Square;74;74;74;ReferenceCM;0.070210;2274;197;1
Square;75;75;75;ARM-CMSIS-DSP;0.372468;4295;1896;1
Square;75;75;75;TillJIT-04.06.;0.598485;2673;1896;1
Square;75;75;75;ReferenceCM;0.069789;2285;189;1
Square;76;76;76;ARM-CMSIS-DSP;0.383236;4174;1822;1
Square;76;76;76;TillJIT-04.06.;0.602724;2654;1822;1
Square;76;76;76;ReferenceCM;0.073771;2166;182;1
Square;77;77;77;ARM-CMSIS-DSP;0.366314;4367;1752;1
Square;77;77;77;TillJIT-04.06.;0.595788;2685;1752;1
Square;77;77;77;ReferenceCM;0.071621;2231;175;1
Square;78;78;78;ARM-CMSIS-DSP;0.369938;4323;1685;1
Square;78;78;78;TillJIT-04.06.;0.607383;2633;1685;1
Square;78;78;78;ReferenceCM;0.070678;2256;168;1
Square;79;79;79;ARM-CMSIS-DSP;0.373609;4281;1622;1
Square;79;79;79;TillJIT-04.06.;0.611632;2615;1622;1
Square;79;79;79;ReferenceCM;0.070248;2274;162;1
Square;80;80;80;ARM-CMSIS-DSP;0.383846;4167;1562;1
Square;80;80;80;TillJIT-04.06.;0.619716;2581;1562;1
Square;80;80;80;ReferenceCM;0.074093;2156;156;1
Square;81;81;81;ARM-CMSIS-DSP;0.367817;4349;1505;1
Square;81;81;81;TillJIT-04.06.;0.587670;2722;1505;1
Square;81;81;81;ReferenceCM;0.072011;2214;150;1
Square;82;82;82;ARM-CMSIS-DSP;0.371248;4307;1450;1
Square;82;82;82;TillJIT-04.06.;0.591334;2704;1450;1
Square;82;82;82;ReferenceCM;0.071097;2249;145;1
Square;83;83;83;ARM-CMSIS-DSP;0.374674;4270;1399;1
Square;83;83;83;TillJIT-04.06.;0.599423;2669;1399;1
Square;83;83;83;ReferenceCM;0.070679;2249;139;1
Square;84;84;84;ARM-CMSIS-DSP;0.384403;4160;1349;1
Square;84;84;84;TillJIT-04.06.;0.617181;2591;1349;1
Square;84;84;84;ReferenceCM;0.074365;2136;134;1
Square;85;85;85;ARM-CMSIS-DSP;0.368985;4334;1302;1
Square;85;85;85;TillJIT-04.06.;0.599843;2666;1302;1
Square;85;85;85;ReferenceCM;0.072381;2206;130;1
Square;86;86;86;ARM-CMSIS-DSP;0.372304;4295;1257;1
Square;86;86;86;TillJIT-04.06.;0.607309;2633;1257;1
Square;86;86;86;ReferenceCM;0.071531;2223;125;1
Square;87;87;87;ARM-CMSIS-DSP;0.375669;4256;1214;1
Square;87;87;87;TillJIT-04.06.;0.618031;2587;1214;1
Square;87;87;87;ReferenceCM;0.071078;2242;121;1
Square;88;88;88;ARM-CMSIS-DSP;0.384959;4153;1173;1
Square;88;88;88;TillJIT-04.06.;0.621591;2572;1173;1
Square;88;88;88;ReferenceCM;0.074586;2138;117;1
Square;89;89;89;ARM-CMSIS-DSP;0.370109;4320;1134;1
Square;89;89;89;TillJIT-04.06.;0.589119;2714;1134;1
Square;89;89;89;ReferenceCM;0.072684;2192;113;1
Square;90;90;90;ARM-CMSIS-DSP;0.373349;4284;1097;1
Square;90;90;90;TillJIT-04.06.;0.605156;2643;1097;1
Square;90;90;90;ReferenceCM;0.071845;2212;109;1
Square;91;91;91;ARM-CMSIS-DSP;0.376431;4248;1061;1
Square;91;91;91;TillJIT-04.06.;0.608477;2628;1061;1
Square;91;91;91;ReferenceCM;0.071416;2237;106;1
Square;92;92;92;ARM-CMSIS-DSP;0.385311;4151;1027;1
Square;92;92;92;TillJIT-04.06.;0.615874;2597;1027;1
Square;92;92;92;ReferenceCM;0.074860;2122;102;1
Square;93;93;93;ARM-CMSIS-DSP;0.371184;4308;994;1
Square;93;93;93;TillJIT-04.06.;0.606624;2636;994;1
Square;93;93;93;ReferenceCM;0.072989;2182;99;1
Square;94;94;94;ARM-CMSIS-DSP;0.374200;4275;963;1
Square;94;94;94;TillJIT-04.06.;0.609876;2623;963;1
Square;94;94;94;ReferenceCM;0.072192;2209;96;1
Square;95;95;95;ARM-CMSIS-DSP;0.377326;4240;933;1
Square;95;95;95;TillJIT-04.06.;0.616755;2594;933;1
Square;95;95;95;ReferenceCM;0.071737;2223;93;1
Square;96;96;96;ARM-CMSIS-DSP;0.385725;4147;904;1
