Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;69;69;69;CMSIS-DSP;0.363187;1762;974;1
Square;69;69;69;TillJIT;0.594736;1076;974;1
Square;69;69;69;ReferenceCM;0.067085;950;97;1
Square;70;70;70;CMSIS-DSP;0.367022;1742;932;1
Square;70;70;70;TillJIT;0.599205;1067;932;1
Square;70;70;70;ReferenceCM;0.066318;962;93;1
Square;71;71;71;CMSIS-DSP;0.370983;1725;894;1
Square;71;71;71;TillJIT;0.607735;1053;894;1
Square;71;71;71;ReferenceCM;0.065882;967;89;1
Square;72;72;72;CMSIS-DSP;0.382395;1673;857;1
Square;72;72;72;TillJIT;0.621114;1030;857;1
Square;72;72;72;Intrinsics;0.460913;1388;857;1
Square;72;72;72;ReferenceCM;0.068895;921;85;1
Square;73;73;73;CMSIS-DSP;0.364620;1754;822;1
Square;73;73;73;TillJIT;0.584592;1094;822;1
Square;73;73;73;ReferenceCM;0.067369;947;82;1
Square;74;74;74;CMSIS-DSP;0.368343;1736;789;1
Square;74;74;74;TillJIT;0.593176;1078;789;1
Square;74;74;74;ReferenceCM;0.066753;947;78;1
Square;75;75;75;CMSIS-DSP;0.372272;1718;758;1
Square;75;75;75;TillJIT;0.598281;1069;758;1
Square;75;75;75;ReferenceCM;0.066402;953;75;1
Square;76;76;76;CMSIS-DSP;0.382953;1669;728;1
Square;76;76;76;TillJIT;0.602403;1061;728;1
Square;76;76;76;ReferenceCM;0.069160;914;72;1
Square;77;77;77;CMSIS-DSP;0.366273;1745;700;1
Square;77;77;77;TillJIT;0.595108;1074;700;1
Square;77;77;77;ReferenceCM;0.067778;943;70;1
Square;78;78;78;CMSIS-DSP;0.369767;1730;674;1
Square;78;78;78;TillJIT;0.606922;1054;674;1
Square;78;78;78;ReferenceCM;0.067149;947;67;1
Square;79;79;79;CMSIS-DSP;0.373375;1714;649;1
Square;79;79;79;TillJIT;0.611236;1047;649;1
Square;79;79;79;ReferenceCM;0.066711;946;64;1
Square;80;80;80;CMSIS-DSP;0.383769;1665;624;1
Square;80;80;80;TillJIT;0.619163;1032;624;1
Square;80;80;80;ReferenceCM;0.069538;913;62;1
Square;81;81;81;CMSIS-DSP;0.367522;1741;602;1
Square;81;81;81;TillJIT;0.587023;1090;602;1
Square;81;81;81;ReferenceCM;0.068061;937;60;1
Square;82;82;82;CMSIS-DSP;0.370990;1724;580;1
Square;82;82;82;TillJIT;0.590570;1083;580;1
Square;82;82;82;ReferenceCM;0.067538;947;58;1
Square;83;83;83;CMSIS-DSP;0.374492;1707;559;1
Square;83;83;83;TillJIT;0.598556;1068;559;1
Square;83;83;83;ReferenceCM;0.067125;937;55;1
Square;84;84;84;CMSIS-DSP;0.383975;1664;539;1
Square;84;84;84;TillJIT;0.616733;1036;539;1
Square;84;84;84;ReferenceCM;0.069730;901;53;1
Square;85;85;85;CMSIS-DSP;0.368829;1735;521;1
Square;85;85;85;TillJIT;0.599174;1068;521;1
Square;85;85;85;ReferenceCM;0.068382;934;52;1
Square;86;86;86;CMSIS-DSP;0.372235;1719;503;1
Square;86;86;86;TillJIT;0.606514;1055;503;1
Square;86;86;86;ReferenceCM;0.067810;938;50;1
Square;87;87;87;CMSIS-DSP;0.375293;1702;485;1
Square;87;87;87;TillJIT;0.617745;1034;485;1
Square;87;87;87;ReferenceCM;0.067467;937;48;1
Square;88;88;88;CMSIS-DSP;0.384609;1662;469;1
Square;88;88;88;TillJIT;0.621206;1029;469;1
Square;88;88;88;ReferenceCM;0.069973;896;46;1
Square;89;89;89;CMSIS-DSP;0.370047;1726;453;1
Square;89;89;89;TillJIT;0.588665;1085;453;1
Square;89;89;89;ReferenceCM;0.068666;924;45;1
Square;90;90;90;CMSIS-DSP;0.373234;1711;438;1
Square;90;90;90;TillJIT;0.605312;1055;438;1
Square;90;90;90;ReferenceCM;0.068072;921;43;1
Square;91;91;91;CMSIS-DSP;0.376342;1698;424;1
Square;91;91;91;TillJIT;0.608019;1051;424;1
Square;91;91;91;ReferenceCM;0.067773;934;42;1
Square;92;92;92;CMSIS-DSP;0.385117;1658;410;1
Square;92;92;92;TillJIT;0.615742;1037;410;1
Square;92;92;92;ReferenceCM;0.070167;910;41;1
Square;93;93;93;CMSIS-DSP;0.370882;1722;397;1
Square;93;93;93;TillJIT;0.606514;1053;397;1
Square;93;93;93;ReferenceCM;0.068869;911;39;1
Square;94;94;94;CMSIS-DSP;0.374006;1710;385;1
Square;94;94;94;TillJIT;0.609676;1049;385;1
Square;94;94;94;ReferenceCM;0.068316;924;38;1
Square;95;95;95;CMSIS-DSP;0.376901;1697;373;1
Square;95;95;95;TillJIT;0.616781;1037;373;1
Square;95;95;95;ReferenceCM;0.068002;933;37;1
Square;96;96;96;CMSIS-DSP;0.385504;1657;361;1
Square;96;96;96;TillJIT;0.626254;1020;361;1
Square;96;96;96;Intrinsics;0.461213;1385;361;1
Square;96;96;96;ReferenceCM;0.070310;906;36;1
Square;97;97;97;CMSIS-DSP;0.371869;1718;350;1
Square;97;97;97;TillJIT;0.598194;1068;350;1
Square;97;97;97;ReferenceCM;0.069142;924;35;1
Square;98;98;98;CMSIS-DSP;0.374708;1703;339;1
Square;98;98;98;TillJIT;0.604861;1055;339;1
Square;98;98;98;ReferenceCM;0.068564;906;33;1
Square;99;99;99;CMSIS-DSP;0.377785;1690;329;1
Square;99;99;99;TillJIT;0.608634;1049;329;1
Square;99;99;99;ReferenceCM;0.068166;911;32;1
Square;100;100;100;CMSIS-DSP;0.385965;1653;319;1
Square;100;100;100;TillJIT;0.611697;1043;319;1
Square;100;100;100;ReferenceCM;0.070455;880;31;1
