Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;91;91;91;Naive;0.107944;1480;106;1
Square;92;92;92;CMSIS;0.554009;2887;1027;1
Square;92;92;92;TillJIT;0.612103;2613;1027;1
Square;92;92;92;Naive;0.129253;1229;102;1
Square;93;93;93;CMSIS;0.416422;3840;994;1
Square;93;93;93;TillJIT;0.500019;3198;994;1
Square;93;93;93;Naive;0.077993;2042;99;1
Square;94;94;94;CMSIS;0.512397;3122;963;1
Square;94;94;94;TillJIT;0.559337;2860;963;1
Square;94;94;94;Naive;0.119365;1336;96;1
Square;95;95;95;CMSIS;0.496543;3222;933;1
Square;95;95;95;TillJIT;0.540676;2959;933;1
Square;95;95;95;Naive;0.117001;1363;93;1
Square;96;96;96;CMSIS;0.474941;3368;904;1
Square;96;96;96;TillJIT;0.556190;2876;904;1
Square;96;96;96;Intrinsics;0.485169;3297;904;1
Square;96;96;96;Naive;0.111756;1425;90;1
Square;97;97;97;CMSIS;0.486315;3288;876;1
Square;97;97;97;TillJIT;0.508589;3144;876;1
Square;97;97;97;Naive;0.114331;1389;87;1
Square;98;98;98;CMSIS;0.481514;3319;849;1
Square;98;98;98;TillJIT;0.467841;3416;849;1
Square;98;98;98;Naive;0.111983;1412;84;1
Square;99;99;99;CMSIS;0.458575;3487;824;1
Square;99;99;99;TillJIT;0.505709;3162;824;1
Square;99;99;99;Naive;0.101421;1569;82;1
Square;100;100;100;CMSIS;0.419617;3813;800;1
Square;100;100;100;TillJIT;0.448179;3570;800;1
Square;100;100;100;Naive;0.096911;1651;80;1
Square;101;101;101;CMSIS;0.458700;3486;776;1
Square;101;101;101;TillJIT;0.487806;3278;776;1
Square;101;101;101;Naive;0.108231;1466;77;1
Square;102;102;102;CMSIS;0.454415;3517;753;1
Square;102;102;102;TillJIT;0.485032;3295;753;1
Square;102;102;102;Naive;0.106547;1494;75;1
Square;103;103;103;CMSIS;0.443759;3605;732;1
Square;103;103;103;TillJIT;0.428429;3734;732;1
Square;103;103;103;Naive;0.104959;1520;73;1
Square;104;104;104;CMSIS;0.462166;3461;711;1
Square;104;104;104;TillJIT;0.480059;3332;711;1
Square;104;104;104;Naive;0.113284;1410;71;1
Square;105;105;105;CMSIS;0.343387;4659;691;1
Square;105;105;105;TillJIT;0.382279;4185;691;1
Square;105;105;105;Naive;0.071928;2221;69;1
Square;106;106;106;CMSIS;0.379024;4217;671;1
Square;106;106;106;TillJIT;0.405362;3943;671;1
Square;106;106;106;Naive;0.089360;1786;67;1
Square;107;107;107;CMSIS;0.427554;3742;653;1
Square;107;107;107;TillJIT;0.452718;3534;653;1
