Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;154;154;154;TillJIT;0.400825;3991;219;1
Square;155;155;155;TillJIT;0.415273;3838;214;1
Square;156;156;156;TillJIT;0.430479;3704;210;1
Square;157;157;157;TillJIT;0.413592;3855;206;1
Square;158;158;158;TillJIT;0.339621;4692;202;1
Square;159;159;159;TillJIT;0.396391;4036;199;1
Square;160;160;160;TillJIT;0.417850;3823;195;1
Square;161;161;161;TillJIT;0.395385;4032;191;1
Square;162;162;162;TillJIT;0.393835;4059;188;1
Square;163;163;163;TillJIT;0.379546;4199;184;1
Square;164;164;164;TillJIT;0.359226;4445;181;1
Square;165;165;165;TillJIT;0.408793;3912;178;1
Square;166;166;166;TillJIT;0.360230;4419;174;1
Square;167;167;167;TillJIT;0.398811;3994;171;1
Square;168;168;168;TillJIT;0.406737;3917;168;1
Square;169;169;169;TillJIT;0.371726;4285;165;1
Square;170;170;170;TillJIT;0.410578;3877;162;1
Square;171;171;171;TillJIT;0.305371;5207;159;1
Square;172;172;172;TillJIT;0.412116;3877;157;1
Square;173;173;173;TillJIT;0.400889;3978;154;1
Square;174;174;174;TillJIT;0.393603;4042;151;1
Square;175;175;175;TillJIT;0.387738;4119;149;1
Square;176;176;176;TillJIT;0.398977;3990;146;1
Square;177;177;177;TillJIT;0.353794;4514;144;1
Square;178;178;178;TillJIT;0.352876;4507;141;1
Square;179;179;179;TillJIT;0.375159;4250;139;1
Square;180;180;180;TillJIT;0.424878;3761;137;1
Square;181;181;181;TillJIT;0.367014;4330;134;1
Square;182;182;182;TillJIT;0.361879;4398;132;1
Square;183;183;183;TillJIT;0.355195;4486;130;1
Square;184;184;184;TillJIT;0.386982;4121;128;1
Square;185;185;185;TillJIT;0.382356;4173;126;1
Square;186;186;186;TillJIT;0.352283;4530;124;1
Square;187;187;187;TillJIT;0.357911;4458;122;1
Square;188;188;188;TillJIT;0.423790;3763;120;1
Square;189;189;189;TillJIT;0.381537;4176;118;1
Square;190;190;190;TillJIT;0.381056;4176;116;1
Square;191;191;191;TillJIT;0.376463;4220;114;1
Square;192;192;192;TillJIT;0.418416;3823;113;1
Square;193;193;193;TillJIT;0.379090;4210;111;1
Square;194;194;194;TillJIT;0.384005;4145;109;1
Square;195;195;195;TillJIT;0.307994;5152;107;1
Square;196;196;196;TillJIT;0.418308;3816;106;1
Square;197;197;197;TillJIT;0.326537;4870;104;1
Square;198;198;198;TillJIT;0.404209;3956;103;1
Square;199;199;199;TillJIT;0.386285;4121;101;1
Square;200;200;200;TillJIT;0.387973;4124;100;1
Square;201;201;201;TillJIT;0.367160;4335;98;1
Square;202;202;202;TillJIT;0.354080;4516;97;1
Square;203;203;203;TillJIT;0.371971;4273;95;1
Square;204;204;204;TillJIT;0.422909;3774;94;1
Square;205;205;205;TillJIT;0.274253;5780;92;1
Square;206;206;206;TillJIT;0.371471;4283;91;1
Square;207;207;207;TillJIT;0.381312;4187;90;1
Square;208;208;208;TillJIT;0.393591;4024;88;1
Square;209;209;209;TillJIT;0.307135;5172;87;1
Square;210;210;210;TillJIT;0.361364;4408;86;1
Square;211;211;211;TillJIT;0.377177;4234;85;1
Square;212;212;212;TillJIT;0.355591;4448;83;1
Square;213;213;213;TillJIT;0.378061;4192;82;1
Square;214;214;214;TillJIT;0.336439;4719;81;1
Square;215;215;215;TillJIT;0.381329;4170;80;1
Square;216;216;216;TillJIT;0.389405;4089;79;1
Square;217;217;217;TillJIT;0.367125;4342;78;1
Square;218;218;218;TillJIT;0.345940;4612;77;1
Square;219;219;219;TillJIT;0.387506;4120;76;1
Square;220;220;220;TillJIT;0.418993;3812;75;1
Square;221;221;221;TillJIT;0.381901;4183;74;1
Square;222;222;222;TillJIT;0.401254;3981;73;1
Square;223;223;223;TillJIT;0.379852;4204;72;1
Square;224;224;224;TillJIT;0.398800;4002;71;1
Square;225;225;225;TillJIT;0.381322;4182;70;1
Square;226;226;226;TillJIT;0.376230;4234;69;1
Square;227;227;227;TillJIT;0.393568;4042;68;1
Square;228;228;228;TillJIT;0.347988;4564;67;1
Square;229;229;229;TillJIT;0.369939;4285;66;1
Square;230;230;230;TillJIT;0.378490;4179;65;1
Square;231;231;231;TillJIT;0.365480;4317;64;1
Square;232;232;232;TillJIT;0.387481;4125;64;1
Square;233;233;233;TillJIT;0.356240;4474;63;1
Square;234;234;234;TillJIT;0.358808;4428;62;1
Square;235;235;235;TillJIT;0.339983;4657;61;1
Square;236;236;236;TillJIT;0.421515;3742;60;1
Square;237;237;237;TillJIT;0.370208;4315;60;1
Square;238;238;238;TillJIT;0.400804;3969;59;1
Square;239;239;239;TillJIT;0.321548;4925;58;1
