Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;140;140;140;TillJIT-04.06.;1.389911;1149;291;1
Square;141;141;141;TillJIT-04.06.;1.358704;1176;285;1
Square;142;142;142;TillJIT-04.06.;1.360915;1174;279;1
Square;143;143;143;TillJIT-04.06.;1.376394;1160;273;1
Square;144;144;144;TillJIT-04.06.;1.417347;1125;267;1
Square;145;145;145;TillJIT-04.06.;1.351505;1182;262;1
Square;146;146;146;TillJIT-04.06.;1.368381;1169;257;1
Square;147;147;147;TillJIT-04.06.;1.367594;1166;251;1
Square;148;148;148;TillJIT-04.06.;1.392980;1145;246;1
Square;149;149;149;TillJIT-04.06.;1.363928;1169;241;1
Square;150;150;150;TillJIT-04.06.;1.377907;1161;237;1
Square;151;151;151;TillJIT-04.06.;1.385541;1153;232;1
Square;152;152;152;TillJIT-04.06.;1.420999;1122;227;1
Square;153;153;153;TillJIT-04.06.;1.362955;1172;223;1
Square;154;154;154;TillJIT-04.06.;1.368427;1169;219;1
Square;155;155;155;TillJIT-04.06.;1.373982;1160;214;1
Square;156;156;156;TillJIT-04.06.;1.412307;1129;210;1
Square;157;157;157;TillJIT-04.06.;1.369756;1164;206;1
Square;158;158;158;TillJIT-04.06.;1.384450;1151;202;1
Square;159;159;159;TillJIT-04.06.;1.399678;1143;199;1
Square;160;160;160;TillJIT-04.06.;1.427560;1119;195;1
Square;161;161;161;TillJIT-04.06.;1.370760;1163;191;1
Square;162;162;162;TillJIT-04.06.;1.390065;1150;188;1
Square;163;163;163;TillJIT-04.06.;1.387045;1149;184;1
Square;164;164;164;TillJIT-04.06.;1.415569;1128;181;1
Square;165;165;165;TillJIT-04.06.;1.384586;1155;178;1
Square;166;166;166;TillJIT-04.06.;1.389053;1146;174;1
Square;167;167;167;TillJIT-04.06.;1.403394;1135;171;1
Square;168;168;168;TillJIT-04.06.;1.441799;1105;168;1
Square;169;169;169;TillJIT-04.06.;1.377895;1156;165;1
Square;170;170;170;TillJIT-04.06.;1.391444;1144;162;1
Square;171;171;171;TillJIT-04.06.;1.397247;1138;159;1
Square;172;172;172;TillJIT-04.06.;1.418981;1126;157;1
Square;173;173;173;TillJIT-04.06.;1.389144;1148;154;1
Square;174;174;174;TillJIT-04.06.;1.402948;1134;151;1
Square;175;175;175;TillJIT-04.06.;1.412108;1131;149;1
Square;176;176;176;TillJIT-04.06.;1.444572;1102;146;1
Square;177;177;177;TillJIT-04.06.;1.391139;1148;144;1
Square;178;178;178;TillJIT-04.06.;1.395097;1140;141;1
Square;179;179;179;TillJIT-04.06.;1.398618;1140;139;1
Square;180;180;180;TillJIT-04.06.;1.434442;1114;137;1
Square;181;181;181;TillJIT-04.06.;1.397687;1137;134;1
Square;182;182;182;TillJIT-04.06.;1.408444;1130;132;1
Square;183;183;183;TillJIT-04.06.;1.422684;1120;130;1
Square;184;184;184;TillJIT-04.06.;1.448459;1101;128;1
Square;185;185;185;TillJIT-04.06.;1.394729;1144;126;1
Square;186;186;186;TillJIT-04.06.;1.411003;1131;124;1
Square;187;187;187;TillJIT-04.06.;1.409510;1132;122;1
Square;188;188;188;TillJIT-04.06.;1.437981;1109;120;1
Square;189;189;189;TillJIT-04.06.;1.408753;1131;118;1
Square;190;190;190;TillJIT-04.06.;1.413222;1126;116;1
Square;191;191;191;TillJIT-04.06.;1.426099;1114;114;1
Square;192;192;192;TillJIT-04.06.;1.459492;1096;113;1
Square;193;193;193;TillJIT-04.06.;1.402435;1138;111;1
Square;194;194;194;TillJIT-04.06.;1.414846;1125;109;1
Square;195;195;195;TillJIT-04.06.;1.418037;1119;107;1
Square;196;196;196;TillJIT-04.06.;1.435487;1112;106;1
Square;197;197;197;TillJIT-04.06.;1.411036;1127;104;1
Square;198;198;198;TillJIT-04.06.;1.421380;1125;103;1
Square;199;199;199;TillJIT-04.06.;1.430261;1113;101;1
Square;200;200;200;TillJIT-04.06.;1.461187;1095;100;1
Square;201;201;201;TillJIT-04.06.;1.411026;1128;98;1
Square;202;202;202;TillJIT-04.06.;1.416322;1129;97;1
Square;203;203;203;TillJIT-04.06.;1.420403;1119;95;1
Square;204;204;204;TillJIT-04.06.;1.452281;1099;94;1
Square;205;205;205;TillJIT-04.06.;1.417874;1118;92;1
Square;206;206;206;TillJIT-04.06.;1.425637;1116;91;1
Square;207;207;207;TillJIT-04.06.;1.439634;1109;90;1
Square;208;208;208;TillJIT-04.06.;1.465133;1081;88;1
Square;209;209;209;TillJIT-04.06.;1.414518;1123;87;1
Square;210;210;210;TillJIT-04.06.;1.429885;1114;86;1
Square;211;211;211;TillJIT-04.06.;1.427139;1119;85;1
Square;212;212;212;TillJIT-04.06.;1.453740;1088;83;1
Square;213;213;213;TillJIT-04.06.;1.427775;1110;82;1
Square;214;214;214;TillJIT-04.06.;1.430320;1110;81;1
Square;215;215;215;TillJIT-04.06.;1.442958;1102;80;1
Square;216;216;216;TillJIT-04.06.;1.474330;1080;79;1
Square;217;217;217;TillJIT-04.06.;1.420728;1122;78;1
Square;218;218;218;TillJIT-04.06.;1.433491;1113;77;1
Square;219;219;219;TillJIT-04.06.;1.434435;1113;76;1
Square;220;220;220;TillJIT-04.06.;1.454645;1098;75;1
Square;221;221;221;TillJIT-04.06.;1.427606;1119;74;1
Square;222;222;222;TillJIT-04.06.;1.440390;1109;73;1
Square;223;223;223;TillJIT-04.06.;1.446465;1104;72;1
Square;224;224;224;TillJIT-04.06.;1.476409;1081;71;1
Square;225;225;225;TillJIT-04.06.;1.430213;1115;70;1
Square;226;226;226;TillJIT-04.06.;1.432516;1112;69;1
Square;227;227;227;TillJIT-04.06.;1.437040;1107;68;1
Square;228;228;228;TillJIT-04.06.;1.465143;1084;67;1
Square;229;229;229;TillJIT-04.06.;1.433261;1106;66;1
Square;230;230;230;TillJIT-04.06.;1.441850;1097;65;1
Square;231;231;231;TillJIT-04.06.;1.454173;1085;64;1
Square;232;232;232;TillJIT-04.06.;1.478592;1081;64;1
Square;233;233;233;TillJIT-04.06.;1.432000;1113;63;1
Square;234;234;234;TillJIT-04.06.;1.445678;1099;62;1
Square;235;235;235;TillJIT-04.06.;1.441986;1098;61;1
Square;236;236;236;TillJIT-04.06.;1.467266;1075;60;1
Square;237;237;237;TillJIT-04.06.;1.441739;1108;60;1
Square;238;238;238;TillJIT-04.06.;1.446173;1100;59;1
Square;239;239;239;TillJIT-04.06.;1.456875;1087;58;1
