Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
GrowM;51;24;24;ARM-CMSIS-DSP;0.348197;1838;10893;1
GrowM;51;24;24;TillJIT;0.565358;1132;10893;1
GrowM;51;24;24;ReferenceCM;0.059187;1081;1089;1
GrowM;52;24;24;ARM-CMSIS-DSP;0.355333;1801;10683;1
GrowM;52;24;24;TillJIT;0.577055;1109;10683;1
GrowM;52;24;24;ReferenceCM;0.059129;1082;1068;1
GrowM;53;24;24;ARM-CMSIS-DSP;0.353000;1813;10482;1
GrowM;53;24;24;TillJIT;0.553624;1156;10482;1
GrowM;53;24;24;ReferenceCM;0.059192;1081;1048;1
GrowM;54;24;24;ARM-CMSIS-DSP;0.350875;1824;10288;1
GrowM;54;24;24;TillJIT;0.564370;1134;10288;1
GrowM;54;24;24;ReferenceCM;0.059103;1082;1028;1
GrowM;55;24;24;ARM-CMSIS-DSP;0.348773;1835;10101;1
GrowM;55;24;24;TillJIT;0.575022;1113;10101;1
GrowM;55;24;24;ReferenceCM;0.059253;1080;1010;1
GrowM;56;24;24;ARM-CMSIS-DSP;0.355335;1801;9920;1
GrowM;56;24;24;TillJIT;0.584972;1094;9920;1
GrowM;56;24;24;Intrinsics;0.427780;1496;9920;1
GrowM;56;24;24;ReferenceCM;0.059146;1082;992;1
GrowM;57;24;24;ARM-CMSIS-DSP;0.353180;1812;9746;1
GrowM;57;24;24;TillJIT;0.549323;1165;9746;1
GrowM;57;24;24;ReferenceCM;0.059274;1079;974;1
GrowM;58;24;24;ARM-CMSIS-DSP;0.351242;1822;9578;1
GrowM;58;24;24;TillJIT;0.558920;1145;9578;1
GrowM;58;24;24;ReferenceCM;0.059152;1081;957;1
GrowM;59;24;24;ARM-CMSIS-DSP;0.349338;1832;9416;1
GrowM;59;24;24;TillJIT;0.568372;1126;9416;1
GrowM;59;24;24;ReferenceCM;0.059220;1080;941;1
GrowM;60;24;24;ARM-CMSIS-DSP;0.355546;1800;9259;1
GrowM;60;24;24;TillJIT;0.578646;1106;9259;1
GrowM;60;24;24;ReferenceCM;0.059200;1080;925;1
GrowM;61;24;24;ARM-CMSIS-DSP;0.353378;1811;9107;1
GrowM;61;24;24;TillJIT;0.558436;1146;9107;1
GrowM;61;24;24;ReferenceCM;0.059266;1079;910;1
GrowM;62;24;24;ARM-CMSIS-DSP;0.351433;1821;8960;1
GrowM;62;24;24;TillJIT;0.565835;1131;8960;1
GrowM;62;24;24;ReferenceCM;0.059201;1081;896;1
GrowM;63;24;24;ARM-CMSIS-DSP;0.349713;1830;8818;1
GrowM;63;24;24;TillJIT;0.574484;1114;8818;1
GrowM;63;24;24;ReferenceCM;0.059258;1079;881;1
GrowM;64;24;24;ARM-CMSIS-DSP;0.355533;1800;8680;1
GrowM;64;24;24;TillJIT;0.583904;1096;8680;1
GrowM;64;24;24;Intrinsics;0.428640;1493;8680;1
GrowM;64;24;24;ReferenceCM;0.059201;1081;868;1
GrowM;65;24;24;ARM-CMSIS-DSP;0.353591;1810;8547;1
GrowM;65;24;24;TillJIT;0.549828;1164;8547;1
GrowM;65;24;24;ReferenceCM;0.059266;1079;854;1
GrowM;66;24;24;ARM-CMSIS-DSP;0.351820;1819;8417;1
